year,climate_model,scenario,region,variable,value
2050,CESM2-WACCM,ssp370,america,co2,533.5798487067223
2051,CESM2-WACCM,ssp370,america,co2,538.5439144447446
2052,CESM2-WACCM,ssp370,america,co2,543.661939445883
2053,CESM2-WACCM,ssp370,america,co2,548.7162852659822
2054,CESM2-WACCM,ssp370,america,co2,553.6465323530138
2055,CESM2-WACCM,ssp370,america,co2,558.7313207797706
2056,CESM2-WACCM,ssp370,america,co2,564.0426534228027
2057,CESM2-WACCM,ssp370,america,co2,569.3495040759444
2058,CESM2-WACCM,ssp370,america,co2,574.7356917709112
2059,CESM2-WACCM,ssp370,america,co2,580.129271838814
2060,CESM2-WACCM,ssp370,america,co2,585.542875342071
2061,CESM2-WACCM,ssp370,america,co2,590.9884930588305
2062,CESM2-WACCM,ssp370,america,co2,596.5688033029437
2063,CESM2-WACCM,ssp370,america,co2,602.2391025908291
2064,CESM2-WACCM,ssp370,america,co2,607.874768320471
2065,CESM2-WACCM,ssp370,america,co2,613.6196898296475
2066,CESM2-WACCM,ssp370,america,co2,619.3623412400484
2067,CESM2-WACCM,ssp370,america,co2,625.3131432458758
2068,CESM2-WACCM,ssp370,america,co2,631.1404285952449
2069,CESM2-WACCM,ssp370,america,co2,637.1167255565524
2070,CESM2-WACCM,ssp370,america,co2,643.0568173527718
2071,CESM2-WACCM,ssp370,america,co2,649.2150714620948
2072,CESM2-WACCM,ssp370,america,co2,655.3594721481204
2073,CESM2-WACCM,ssp370,america,co2,661.6251193918288
2074,CESM2-WACCM,ssp370,america,co2,667.8563077002764
2075,CESM2-WACCM,ssp370,america,co2,674.2473342455924
2076,CESM2-WACCM,ssp370,america,co2,680.8175239712
2077,CESM2-WACCM,ssp370,america,co2,687.3007514514029
2078,CESM2-WACCM,ssp370,america,co2,693.8811857253313
2079,CESM2-WACCM,ssp370,america,co2,700.4447979852557
2080,CESM2-WACCM,ssp370,america,co2,706.9034618325531
2081,CESM2-WACCM,ssp370,america,co2,713.6671338230371
2082,CESM2-WACCM,ssp370,america,co2,720.547919627279
2083,CESM2-WACCM,ssp370,america,co2,727.4801027961075
2084,CESM2-WACCM,ssp370,america,co2,734.4781188294291
2085,CESM2-WACCM,ssp370,america,co2,741.6236330755055
2086,CESM2-WACCM,ssp370,america,co2,748.6763061024249
2087,CESM2-WACCM,ssp370,america,co2,755.798420868814
2088,CESM2-WACCM,ssp370,america,co2,763.0425971001387
2089,CESM2-WACCM,ssp370,america,co2,770.4528397880495
2090,CESM2-WACCM,ssp370,america,co2,777.7160499244928
2091,CESM2-WACCM,ssp370,america,co2,785.2028356865048
2092,CESM2-WACCM,ssp370,america,co2,792.7336264401674
2093,CESM2-WACCM,ssp370,america,co2,800.3405528143048
2094,CESM2-WACCM,ssp370,america,co2,808.1688429228961
2095,CESM2-WACCM,ssp370,america,co2,816.0480647347867
2096,CESM2-WACCM,ssp370,america,co2,824.020360596478
2097,CESM2-WACCM,ssp370,america,co2,831.9930057041347
2098,CESM2-WACCM,ssp370,america,co2,840.0906226597726
2099,CESM2-WACCM,ssp370,america,co2,848.2901030220091
2100,CESM2-WACCM,ssp370,america,co2,856.5408061258495
1850,CESM2-WACCM,ssp585,america,co2,286.33736656047404
1851,CESM2-WACCM,ssp585,america,co2,286.38835647143424
1852,CESM2-WACCM,ssp585,america,co2,286.4569833036512
1853,CESM2-WACCM,ssp585,america,co2,286.57898656092584
1854,CESM2-WACCM,ssp585,america,co2,286.6966824512929
1855,CESM2-WACCM,ssp585,america,co2,286.78274247795343
1856,CESM2-WACCM,ssp585,america,co2,286.92084015347064
1857,CESM2-WACCM,ssp585,america,co2,287.0509633794427
1858,CESM2-WACCM,ssp585,america,co2,287.1722972486168
1859,CESM2-WACCM,ssp585,america,co2,287.3335324693471
1860,CESM2-WACCM,ssp585,america,co2,287.5096397474408
1861,CESM2-WACCM,ssp585,america,co2,287.6413054764271
1862,CESM2-WACCM,ssp585,america,co2,287.80970023944974
1863,CESM2-WACCM,ssp585,america,co2,287.96872356906533
1864,CESM2-WACCM,ssp585,america,co2,288.14104734919965
1865,CESM2-WACCM,ssp585,america,co2,288.32178213633597
1866,CESM2-WACCM,ssp585,america,co2,288.5189023800194
1867,CESM2-WACCM,ssp585,america,co2,288.6961156036705
1868,CESM2-WACCM,ssp585,america,co2,288.87970256619155
1869,CESM2-WACCM,ssp585,america,co2,288.99218887090683
1870,CESM2-WACCM,ssp585,america,co2,289.1377080231905
1871,CESM2-WACCM,ssp585,america,co2,289.2935590352863
1872,CESM2-WACCM,ssp585,america,co2,289.42443896085024
1873,CESM2-WACCM,ssp585,america,co2,289.6249061450362
1874,CESM2-WACCM,ssp585,america,co2,289.7990634664893
1875,CESM2-WACCM,ssp585,america,co2,290.0066028814763
1876,CESM2-WACCM,ssp585,america,co2,290.2041596826166
1877,CESM2-WACCM,ssp585,america,co2,290.4276771005243
1878,CESM2-WACCM,ssp585,america,co2,290.66577553749084
1879,CESM2-WACCM,ssp585,america,co2,290.93961347825825
1880,CESM2-WACCM,ssp585,america,co2,291.12331685610116
1881,CESM2-WACCM,ssp585,america,co2,291.36810917407274
1882,CESM2-WACCM,ssp585,america,co2,291.6533558163792
1883,CESM2-WACCM,ssp585,america,co2,291.93100635893643
1884,CESM2-WACCM,ssp585,america,co2,292.1350533142686
1885,CESM2-WACCM,ssp585,america,co2,292.4575819633901
1886,CESM2-WACCM,ssp585,america,co2,292.73523250594735
1887,CESM2-WACCM,ssp585,america,co2,293.0348564404994
1888,CESM2-WACCM,ssp585,america,co2,293.32804842852056
1889,CESM2-WACCM,ssp585,america,co2,293.639866868034
1890,CESM2-WACCM,ssp585,america,co2,293.9789555966854
1891,CESM2-WACCM,ssp585,america,co2,294.32293376885355
1892,CESM2-WACCM,ssp585,america,co2,294.6377207990736
1893,CESM2-WACCM,ssp585,america,co2,294.9753834400326
1894,CESM2-WACCM,ssp585,america,co2,295.3287912532687
1895,CESM2-WACCM,ssp585,america,co2,295.6472453661263
1896,CESM2-WACCM,ssp585,america,co2,295.9268749691546
1897,CESM2-WACCM,ssp585,america,co2,296.244426863268
1898,CESM2-WACCM,ssp585,america,co2,296.59425490535796
1899,CESM2-WACCM,ssp585,america,co2,296.923506539315
1900,CESM2-WACCM,ssp585,america,co2,297.27668152190745
1901,CESM2-WACCM,ssp585,america,co2,297.60930920019746
1902,CESM2-WACCM,ssp585,america,co2,297.9186538141221
1903,CESM2-WACCM,ssp585,america,co2,298.24176453985274
1904,CESM2-WACCM,ssp585,america,co2,298.61164512112737
1905,CESM2-WACCM,ssp585,america,co2,298.9090862683952
1906,CESM2-WACCM,ssp585,america,co2,299.2769586853683
1907,CESM2-WACCM,ssp585,america,co2,299.68819580972195
1908,CESM2-WACCM,ssp585,america,co2,300.03482243046165
1909,CESM2-WACCM,ssp585,america,co2,300.43849255889654
1910,CESM2-WACCM,ssp585,america,co2,300.87982304394245
1911,CESM2-WACCM,ssp585,america,co2,301.3232781086117
1912,CESM2-WACCM,ssp585,america,co2,301.8127754330635
1913,CESM2-WACCM,ssp585,america,co2,302.3091412615031
1914,CESM2-WACCM,ssp585,america,co2,302.77686892077327
1915,CESM2-WACCM,ssp585,america,co2,303.26415435411036
1916,CESM2-WACCM,ssp585,america,co2,303.83295961655676
1917,CESM2-WACCM,ssp585,america,co2,304.37237001024187
1918,CESM2-WACCM,ssp585,america,co2,304.87996991723776
1919,CESM2-WACCM,ssp585,america,co2,305.26527552865446
1920,CESM2-WACCM,ssp585,america,co2,305.74225820600986
1921,CESM2-WACCM,ssp585,america,co2,306.1643219552934
1922,CESM2-WACCM,ssp585,america,co2,306.5620257984847
1923,CESM2-WACCM,ssp585,america,co2,306.88612605445087
1924,CESM2-WACCM,ssp585,america,co2,307.3255647905171
1925,CESM2-WACCM,ssp585,america,co2,307.5843851547688
1926,CESM2-WACCM,ssp585,america,co2,307.79134249314666
1927,CESM2-WACCM,ssp585,america,co2,308.03732806816697
1928,CESM2-WACCM,ssp585,america,co2,308.2684415858239
1929,CESM2-WACCM,ssp585,america,co2,308.4288618993014
1930,CESM2-WACCM,ssp585,america,co2,308.5757198277861
1931,CESM2-WACCM,ssp585,america,co2,308.8341327384114
1932,CESM2-WACCM,ssp585,america,co2,309.03646256774664
1933,CESM2-WACCM,ssp585,america,co2,309.2952829319984
1934,CESM2-WACCM,ssp585,america,co2,309.6010477747768
1935,CESM2-WACCM,ssp585,america,co2,309.9826571997255
1936,CESM2-WACCM,ssp585,america,co2,310.6280928477645
1937,CESM2-WACCM,ssp585,america,co2,311.1825499217957
1938,CESM2-WACCM,ssp585,america,co2,311.74515606835485
1939,CESM2-WACCM,ssp585,america,co2,312.2983907815069
1940,CESM2-WACCM,ssp585,america,co2,312.81469273380935
1941,CESM2-WACCM,ssp585,america,co2,313.30942874774337
1942,CESM2-WACCM,ssp585,america,co2,313.76531114801764
1943,CESM2-WACCM,ssp585,america,co2,314.106437144801
1944,CESM2-WACCM,ssp585,america,co2,314.3313806504011
1945,CESM2-WACCM,ssp585,america,co2,314.4066140521318
1946,CESM2-WACCM,ssp585,america,co2,314.52448456548154
1947,CESM2-WACCM,ssp585,america,co2,314.6173257846385
1948,CESM2-WACCM,ssp585,america,co2,314.6708768326789
1949,CESM2-WACCM,ssp585,america,co2,314.83249040320516
1950,CESM2-WACCM,ssp585,america,co2,314.98525640927255
1951,CESM2-WACCM,ssp585,america,co2,315.13351132161915
1952,CESM2-WACCM,ssp585,america,co2,315.4393343720585
1953,CESM2-WACCM,ssp585,america,co2,315.696292091161
1954,CESM2-WACCM,ssp585,america,co2,315.98893110640347
1955,CESM2-WACCM,ssp585,america,co2,316.3213259540498
1956,CESM2-WACCM,ssp585,america,co2,316.65959977544844
1957,CESM2-WACCM,ssp585,america,co2,316.9510164298117
1958,CESM2-WACCM,ssp585,america,co2,317.2760480083525
1959,CESM2-WACCM,ssp585,america,co2,317.61187710799277
1960,CESM2-WACCM,ssp585,america,co2,318.1833017151803
1961,CESM2-WACCM,ssp585,america,co2,318.78711888566613
1962,CESM2-WACCM,ssp585,america,co2,319.41052293404937
1963,CESM2-WACCM,ssp585,america,co2,320.05010871216655
1964,CESM2-WACCM,ssp585,america,co2,320.76839124783874
1965,CESM2-WACCM,ssp585,america,co2,321.27919257618487
1966,CESM2-WACCM,ssp585,america,co2,322.16537510976195
1967,CESM2-WACCM,ssp585,america,co2,322.8602872695774
1968,CESM2-WACCM,ssp585,america,co2,323.658314300701
1969,CESM2-WACCM,ssp585,america,co2,324.4654508307576
1970,CESM2-WACCM,ssp585,america,co2,325.65160654485226
1971,CESM2-WACCM,ssp585,america,co2,326.44165912643075
1972,CESM2-WACCM,ssp585,america,co2,327.8663207311183
1973,CESM2-WACCM,ssp585,america,co2,329.96779191307724
1974,CESM2-WACCM,ssp585,america,co2,331.1247273813933
1975,CESM2-WACCM,ssp585,america,co2,331.7177761346102
1976,CESM2-WACCM,ssp585,america,co2,332.60832424275577
1977,CESM2-WACCM,ssp585,america,co2,334.077631123364
1978,CESM2-WACCM,ssp585,america,co2,335.594144416973
1979,CESM2-WACCM,ssp585,america,co2,337.04342786222696
1980,CESM2-WACCM,ssp585,america,co2,338.80406408570707
1981,CESM2-WACCM,ssp585,america,co2,340.36138094961643
1982,CESM2-WACCM,ssp585,america,co2,341.39276249334216
1983,CESM2-WACCM,ssp585,america,co2,342.7838964853436
1984,CESM2-WACCM,ssp585,america,co2,344.4774483796209
1985,CESM2-WACCM,ssp585,america,co2,345.9338622633368
1986,CESM2-WACCM,ssp585,america,co2,347.33282518573105
1987,CESM2-WACCM,ssp585,america,co2,348.9387745503336
1988,CESM2-WACCM,ssp585,america,co2,351.072201738134
1989,CESM2-WACCM,ssp585,america,co2,352.9490786604583
1990,CESM2-WACCM,ssp585,america,co2,354.339717887342
1991,CESM2-WACCM,ssp585,america,co2,355.86103331297636
1992,CESM2-WACCM,ssp585,america,co2,357.04809124581516
1993,CESM2-WACCM,ssp585,america,co2,358.0836346372962
1994,CESM2-WACCM,ssp585,america,co2,359.28390570916235
1995,CESM2-WACCM,ssp585,america,co2,360.90268986299634
1996,CESM2-WACCM,ssp585,america,co2,362.51379060558975
1997,CESM2-WACCM,ssp585,america,co2,363.88079752214253
1998,CESM2-WACCM,ssp585,america,co2,365.9586363937706
1999,CESM2-WACCM,ssp585,america,co2,367.91572347283363
2000,CESM2-WACCM,ssp585,america,co2,369.4129118230194
2001,CESM2-WACCM,ssp585,america,co2,371.0676683112979
2002,CESM2-WACCM,ssp585,america,co2,372.97242670319974
2003,CESM2-WACCM,ssp585,america,co2,375.24261279031634
2004,CESM2-WACCM,ssp585,america,co2,377.01919791288674
2005,CESM2-WACCM,ssp585,america,co2,378.8830363191664
2006,CESM2-WACCM,ssp585,america,co2,380.88689325377345
2007,CESM2-WACCM,ssp585,america,co2,382.6853062491864
2008,CESM2-WACCM,ssp585,america,co2,384.7921616397798
2009,CESM2-WACCM,ssp585,america,co2,386.44985761493444
2010,CESM2-WACCM,ssp585,america,co2,388.5593614540994
2011,CESM2-WACCM,ssp585,america,co2,390.7211066689342
2012,CESM2-WACCM,ssp585,america,co2,392.8468795493245
2013,CESM2-WACCM,ssp585,america,co2,395.29631612822413
2014,CESM2-WACCM,ssp585,america,co2,397.3628336098045
2015,CESM2-WACCM,ssp585,america,co2,399.56727414391935
2016,CESM2-WACCM,ssp585,america,co2,402.51732571050525
2017,CESM2-WACCM,ssp585,america,co2,405.18594323657453
2018,CESM2-WACCM,ssp585,america,co2,407.9286882188171
2019,CESM2-WACCM,ssp585,america,co2,410.94381595030427
2020,CESM2-WACCM,ssp585,america,co2,413.9363009016961
2021,CESM2-WACCM,ssp585,america,co2,417.1268083155155
2022,CESM2-WACCM,ssp585,america,co2,420.3550051897764
2023,CESM2-WACCM,ssp585,america,co2,423.60599036328495
2024,CESM2-WACCM,ssp585,america,co2,426.9329074304551
2025,CESM2-WACCM,ssp585,america,co2,430.5229231249541
2026,CESM2-WACCM,ssp585,america,co2,434.0752202551812
2027,CESM2-WACCM,ssp585,america,co2,437.7557197585702
2028,CESM2-WACCM,ssp585,america,co2,441.63118582218885
2029,CESM2-WACCM,ssp585,america,co2,445.5673333723098
2030,CESM2-WACCM,ssp585,america,co2,449.58642683923244
2031,CESM2-WACCM,ssp585,america,co2,453.7005734164268
2032,CESM2-WACCM,ssp585,america,co2,457.9276137519628
2033,CESM2-WACCM,ssp585,america,co2,462.2858832590282
2034,CESM2-WACCM,ssp585,america,co2,466.91036550328135
2035,CESM2-WACCM,ssp585,america,co2,471.5906106866896
2036,CESM2-WACCM,ssp585,america,co2,476.3795295730233
2037,CESM2-WACCM,ssp585,america,co2,481.4794228877872
2038,CESM2-WACCM,ssp585,america,co2,486.3286449108273
2039,CESM2-WACCM,ssp585,america,co2,491.4458259008825
2040,CESM2-WACCM,ssp585,america,co2,496.6064589098096
2041,CESM2-WACCM,ssp585,america,co2,502.23967991769314
2042,CESM2-WACCM,ssp585,america,co2,508.0526461824775
2043,CESM2-WACCM,ssp585,america,co2,513.751117978245
2044,CESM2-WACCM,ssp585,america,co2,519.4859113544226
2045,CESM2-WACCM,ssp585,america,co2,525.7135489955544
2046,CESM2-WACCM,ssp585,america,co2,531.9087067618966
2047,CESM2-WACCM,ssp585,america,co2,538.2706294767559
2048,CESM2-WACCM,ssp585,america,co2,544.99990073964
2049,CESM2-WACCM,ssp585,america,co2,551.8860416486859
2050,CESM2-WACCM,ssp585,america,co2,558.5044273175299
2051,CESM2-WACCM,ssp585,america,co2,565.2520339936018
2052,CESM2-WACCM,ssp585,america,co2,572.3246722482145
2053,CESM2-WACCM,ssp585,america,co2,579.7001649625599
2054,CESM2-WACCM,ssp585,america,co2,587.3928312212229
2055,CESM2-WACCM,ssp585,america,co2,595.1769999228418
2056,CESM2-WACCM,ssp585,america,co2,603.3898680470884
2057,CESM2-WACCM,ssp585,america,co2,611.690164078027
2058,CESM2-WACCM,ssp585,america,co2,619.803206063807
2059,CESM2-WACCM,ssp585,america,co2,628.4176488406956
2060,CESM2-WACCM,ssp585,america,co2,637.4841905198991
2061,CESM2-WACCM,ssp585,america,co2,646.5298356488347
2062,CESM2-WACCM,ssp585,america,co2,655.7058077305555
2063,CESM2-WACCM,ssp585,america,co2,665.0103023275733
2064,CESM2-WACCM,ssp585,america,co2,674.5212594978511
2065,CESM2-WACCM,ssp585,america,co2,684.5177849754691
2066,CESM2-WACCM,ssp585,america,co2,694.6957437321544
2067,CESM2-WACCM,ssp585,america,co2,704.7021645121276
2068,CESM2-WACCM,ssp585,america,co2,715.321337338537
2069,CESM2-WACCM,ssp585,america,co2,725.7209508679807
2070,CESM2-WACCM,ssp585,america,co2,736.7464131675661
2071,CESM2-WACCM,ssp585,america,co2,747.7989420294762
2072,CESM2-WACCM,ssp585,america,co2,759.3907066620886
2073,CESM2-WACCM,ssp585,america,co2,771.1410871706903
2074,CESM2-WACCM,ssp585,america,co2,782.7650988474488
2075,CESM2-WACCM,ssp585,america,co2,794.8364363983274
2076,CESM2-WACCM,ssp585,america,co2,806.8699389696121
2077,CESM2-WACCM,ssp585,america,co2,819.4337133318186
2078,CESM2-WACCM,ssp585,america,co2,831.6535386256874
2079,CESM2-WACCM,ssp585,america,co2,844.4173145107925
2080,CESM2-WACCM,ssp585,america,co2,857.1583894081414
2081,CESM2-WACCM,ssp585,america,co2,870.6711232662201
2082,CESM2-WACCM,ssp585,america,co2,883.2187158986926
2083,CESM2-WACCM,ssp585,america,co2,896.6370951384306
2084,CESM2-WACCM,ssp585,america,co2,910.1721807383001
2085,CESM2-WACCM,ssp585,america,co2,924.1403895430267
2086,CESM2-WACCM,ssp585,america,co2,937.4114451929927
2087,CESM2-WACCM,ssp585,america,co2,951.3602708466351
2088,CESM2-WACCM,ssp585,america,co2,964.7730039432645
2089,CESM2-WACCM,ssp585,america,co2,979.0672920644283
2090,CESM2-WACCM,ssp585,america,co2,992.415240034461
2091,CESM2-WACCM,ssp585,america,co2,1006.452483125031
2092,CESM2-WACCM,ssp585,america,co2,1020.5719154328108
2093,CESM2-WACCM,ssp585,america,co2,1034.7419884055853
2094,CESM2-WACCM,ssp585,america,co2,1048.687961883843
2095,CESM2-WACCM,ssp585,america,co2,1062.4194983392954
2096,CESM2-WACCM,ssp585,america,co2,1076.383050531149
2097,CESM2-WACCM,ssp585,america,co2,1090.3290240094066
2098,CESM2-WACCM,ssp585,america,co2,1104.1957186535
2099,CESM2-WACCM,ssp585,america,co2,1117.7805718034506
2100,CESM2-WACCM,ssp585,america,co2,1131.814089603722
1850,CESM2-WACCM,ssp245,america,co2,286.33736656047404
1851,CESM2-WACCM,ssp245,america,co2,286.38835647143424
1852,CESM2-WACCM,ssp245,america,co2,286.4569833036512
1853,CESM2-WACCM,ssp245,america,co2,286.57898656092584
1854,CESM2-WACCM,ssp245,america,co2,286.6966824512929
1855,CESM2-WACCM,ssp245,america,co2,286.78274247795343
1856,CESM2-WACCM,ssp245,america,co2,286.92084015347064
1857,CESM2-WACCM,ssp245,america,co2,287.0509633794427
1858,CESM2-WACCM,ssp245,america,co2,287.1722972486168
1859,CESM2-WACCM,ssp245,america,co2,287.3335324693471
1860,CESM2-WACCM,ssp245,america,co2,287.5096397474408
1861,CESM2-WACCM,ssp245,america,co2,287.6413054764271
1862,CESM2-WACCM,ssp245,america,co2,287.80970023944974
1863,CESM2-WACCM,ssp245,america,co2,287.96872356906533
1864,CESM2-WACCM,ssp245,america,co2,288.14104734919965
1865,CESM2-WACCM,ssp245,america,co2,288.32178213633597
1866,CESM2-WACCM,ssp245,america,co2,288.5189023800194
1867,CESM2-WACCM,ssp245,america,co2,288.6961156036705
1868,CESM2-WACCM,ssp245,america,co2,288.87970256619155
1869,CESM2-WACCM,ssp245,america,co2,288.99218887090683
1870,CESM2-WACCM,ssp245,america,co2,289.1377080231905
1871,CESM2-WACCM,ssp245,america,co2,289.2935590352863
1872,CESM2-WACCM,ssp245,america,co2,289.42443896085024
1873,CESM2-WACCM,ssp245,america,co2,289.6249061450362
1874,CESM2-WACCM,ssp245,america,co2,289.7990634664893
1875,CESM2-WACCM,ssp245,america,co2,290.0066028814763
1876,CESM2-WACCM,ssp245,america,co2,290.2041596826166
1877,CESM2-WACCM,ssp245,america,co2,290.4276771005243
1878,CESM2-WACCM,ssp245,america,co2,290.66577553749084
1879,CESM2-WACCM,ssp245,america,co2,290.93961347825825
1880,CESM2-WACCM,ssp245,america,co2,291.12331685610116
1881,CESM2-WACCM,ssp245,america,co2,291.36810917407274
1882,CESM2-WACCM,ssp245,america,co2,291.6533558163792
1883,CESM2-WACCM,ssp245,america,co2,291.93100635893643
1884,CESM2-WACCM,ssp245,america,co2,292.1350533142686
1885,CESM2-WACCM,ssp245,america,co2,292.4575819633901
1886,CESM2-WACCM,ssp245,america,co2,292.73523250594735
1887,CESM2-WACCM,ssp245,america,co2,293.0348564404994
1888,CESM2-WACCM,ssp245,america,co2,293.32804842852056
1889,CESM2-WACCM,ssp245,america,co2,293.639866868034
1890,CESM2-WACCM,ssp245,america,co2,293.9789555966854
1891,CESM2-WACCM,ssp245,america,co2,294.32293376885355
1892,CESM2-WACCM,ssp245,america,co2,294.6377207990736
1893,CESM2-WACCM,ssp245,america,co2,294.9753834400326
1894,CESM2-WACCM,ssp245,america,co2,295.3287912532687
1895,CESM2-WACCM,ssp245,america,co2,295.6472453661263
1896,CESM2-WACCM,ssp245,america,co2,295.9268749691546
1897,CESM2-WACCM,ssp245,america,co2,296.244426863268
1898,CESM2-WACCM,ssp245,america,co2,296.59425490535796
1899,CESM2-WACCM,ssp245,america,co2,296.923506539315
1900,CESM2-WACCM,ssp245,america,co2,297.27668152190745
1901,CESM2-WACCM,ssp245,america,co2,297.60930920019746
1902,CESM2-WACCM,ssp245,america,co2,297.9186538141221
1903,CESM2-WACCM,ssp245,america,co2,298.24176453985274
1904,CESM2-WACCM,ssp245,america,co2,298.61164512112737
1905,CESM2-WACCM,ssp245,america,co2,298.9090862683952
1906,CESM2-WACCM,ssp245,america,co2,299.2769586853683
1907,CESM2-WACCM,ssp245,america,co2,299.68819580972195
1908,CESM2-WACCM,ssp245,america,co2,300.03482243046165
1909,CESM2-WACCM,ssp245,america,co2,300.43849255889654
1910,CESM2-WACCM,ssp245,america,co2,300.87982304394245
1911,CESM2-WACCM,ssp245,america,co2,301.3232781086117
1912,CESM2-WACCM,ssp245,america,co2,301.8127754330635
1913,CESM2-WACCM,ssp245,america,co2,302.3091412615031
1914,CESM2-WACCM,ssp245,america,co2,302.77686892077327
1915,CESM2-WACCM,ssp245,america,co2,303.26415435411036
1916,CESM2-WACCM,ssp245,america,co2,303.83295961655676
1917,CESM2-WACCM,ssp245,america,co2,304.37237001024187
1918,CESM2-WACCM,ssp245,america,co2,304.87996991723776
1919,CESM2-WACCM,ssp245,america,co2,305.26527552865446
1920,CESM2-WACCM,ssp245,america,co2,305.74225820600986
1921,CESM2-WACCM,ssp245,america,co2,306.1643219552934
1922,CESM2-WACCM,ssp245,america,co2,306.5620257984847
1923,CESM2-WACCM,ssp245,america,co2,306.88612605445087
1924,CESM2-WACCM,ssp245,america,co2,307.3255647905171
